NUMERO;NPER;SECC;SEGM;NOMBARRIO;Estrato;Sexo;Edad;E45_1;E45_2;E45_3;Fuma?;E190_1;E190_1_1;E190_2;E190_2_1;E190_3;E190_3_1;E191;E192;E197_1;E212_1;E215_1;E60 (Celular);F66 (Trabajo);F73;F74;F85 (Horas);G126_1 (Sueldo);G_ITND_1;G142;G_IT_1 (jubil);G_IT_2 (pensionistas);POBPCOAC (cond act eco);PT1 (TOTAL DE INGRESOS PERSONALES)
2018023172;3;1;105;Centro;4;2;87;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;1;9;20000
2018026989;1;1;105;Centro;4;1;87;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;150000
2018054572;3;1;204;Centro;3;2;27;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;18000;2;0;2;2;2;20058
2018053986;1;1;204;Centro;3;2;28;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;4;20;10000;2;0;2;2;2;12981
2018053986;2;1;204;Centro;3;1;29;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;25000;2;0;2;2;2;42058
2018008794;2;1;204;Centro;3;1;41;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;40;60000;2;0;2;2;2;62058
2018008794;1;1;204;Centro;3;2;42;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;77000;2;0;2;2;2;79058
2018054572;2;1;204;Centro;3;1;54;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;36;30000;2;0;2;2;2;32058
2018054572;1;1;204;Centro;3;2;69;2;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;40000
2018000955;1;1;205;Centro;4;2;21;2;1;2;1;1;2;2;0;2;0;1;2;1;2;0;1;1;1;0;30;12000;2;0;2;2;2;23358
2018026950;2;1;205;Centro;4;2;23;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;40;0;1;25000;2;2;2;27058
2018003302;1;1;205;Centro;4;2;24;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;2;3;37;28000;2;0;2;2;2;44537
2018038848;1;1;205;Centro;4;1;24;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;35300;2;0;2;2;2;45537
2018034936;1;1;205;Centro;4;2;28;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;26500;2;0;2;2;2;28537
2018021117;1;1;205;Centro;4;1;29;1;2;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;15;13000;2;0;2;2;2;24424
2018021361;2;1;205;Centro;4;1;29;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;42;23000;2;0;2;2;2;26038
2018018423;2;1;205;Centro;4;1;30;2;1;2;1;2;0;1;2;2;0;2;0;1;2;0;1;1;6;0;25;0;1;6000;2;2;2;6000
2018018423;1;1;205;Centro;4;2;33;2;2;1;1;2;0;1;1;2;0;1;1;1;0;0;1;1;2;1;35;31000;2;0;2;2;2;33024
2018032562;1;1;205;Centro;4;1;36;2;2;2;1;1;1;2;0;2;0;1;1;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018005213;2;1;205;Centro;4;1;38;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;24000;2;0;2;2;2;27054
2018029335;1;1;205;Centro;4;2;43;2;1;2;1;1;2;2;0;2;0;3;3;1;1;2;1;1;1;0;45;45000;2;0;2;2;2;51164
2018005213;1;1;205;Centro;4;2;44;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;4;30;34000;2;0;2;2;2;64054
2018020525;1;1;205;Centro;4;2;49;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;6;0;20;0;2;0;2;1;2;75000
2018040364;1;1;205;Centro;4;1;49;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;6;0;40;0;1;100000;2;2;2;114625
2018026950;1;1;205;Centro;4;2;50;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;3;0;40;0;1;25000;2;2;2;27058
2018041780;1;1;205;Centro;4;2;57;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;2;1;18;20000;2;0;2;2;2;36608
2018027559;2;1;205;Centro;4;2;59;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;15;0;1;80000;1;2;2;129680
2018021361;1;1;205;Centro;4;1;60;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;90000;2;2;2;98000
2018013702;1;1;205;Centro;4;1;62;2;2;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;22000;2;0;1;2;10;127000
2018018844;1;1;205;Centro;4;2;62;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;28000;2;0;2;1;2;70738
2018001958;1;1;205;Centro;4;1;63;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;2;6;0;3;0;1;30000;2;2;2;30833
2018013702;2;1;205;Centro;4;2;64;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;18000
2018027467;1;1;205;Centro;4;1;67;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;5;0;1;3000;1;2;2;58000
2018047612;1;1;205;Centro;4;2;69;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;80000
2018027559;1;1;205;Centro;4;1;71;2;1;2;3;0;0;0;0;0;0;0;4;1;0;0;1;2;0;0;0;0;2;0;1;2;10;63000
2018013046;1;1;205;Centro;4;2;73;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;48000
2018015279;1;1;205;Centro;4;2;73;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;39000
2018036081;1;1;205;Centro;4;1;73;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;85000
2018001743;1;1;205;Centro;4;2;74;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;57000
2018002314;2;1;205;Centro;4;2;75;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;1;9;1900
2018002314;1;1;205;Centro;4;1;76;2;1;2;1;1;1;2;0;1;2;1;1;1;0;0;1;2;0;0;0;0;2;0;1;2;10;152000
2018015279;2;1;205;Centro;4;1;79;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;35000
2018028585;1;1;205;Centro;4;2;82;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;150851
2018052955;1;1;205;Centro;4;2;85;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;25000
2018000627;1;1;205;Centro;4;2;86;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;2;10;34000
2018057193;1;1;205;Centro;4;2;88;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;57800
2018042285;3;2;1;Ciudad Vieja;1;2;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
2018042285;2;2;1;Ciudad Vieja;1;2;15;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;2;2;7;0
2018045088;1;2;1;Ciudad Vieja;1;1;23;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;26000;2;0;2;2;2;32058
2018045088;2;2;1;Ciudad Vieja;1;1;23;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;48;16000;2;0;2;2;2;20914
2018042285;6;2;1;Ciudad Vieja;1;1;29;2;1;2;1;2;0;1;1;2;0;2;0;1;0;0;2;1;1;0;40;19000;2;0;2;2;2;23689
2018021109;2;2;1;Ciudad Vieja;1;2;32;2;1;2;4;0;0;0;0;0;0;0;0;1;2;0;1;1;1;0;30;15000;2;0;2;2;2;24042
2018042285;1;2;1;Ciudad Vieja;1;2;32;2;1;2;4;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;10;4800;2;0;2;1;2;27400
2018021109;1;2;1;Ciudad Vieja;1;1;33;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;45;6000;1;10000;2;2;2;29175
2018008380;1;2;1;Ciudad Vieja;1;2;34;2;1;2;4;0;0;0;0;0;0;0;4;1;0;0;1;1;2;2;35;44000;2;0;2;2;2;46071
2018008584;2;2;1;Ciudad Vieja;1;1;35;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;98;25000;2;0;2;2;2;33191
2018034061;1;2;1;Ciudad Vieja;1;2;36;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;18000;2;0;2;2;2;20874
2018056930;1;2;1;Ciudad Vieja;1;2;36;2;1;2;1;2;0;1;1;2;0;3;1;1;0;2;1;1;2;3;37;35000;2;0;2;2;2;42071
2018011728;1;2;1;Ciudad Vieja;1;2;38;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;48;22000;2;0;2;2;2;24058
2018035910;1;2;1;Ciudad Vieja;1;1;38;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;15;18000;1;4000;2;2;2;24071
2018008380;2;2;1;Ciudad Vieja;1;1;39;2;1;2;3;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;25;32000;2;0;2;2;2;54071
2018011728;2;2;1;Ciudad Vieja;1;2;40;2;1;2;3;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;30;40000;2;0;2;2;2;42058
2018033747;1;2;1;Ciudad Vieja;1;2;40;1;2;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;2;1;36;28000;2;0;2;2;2;72042
2018034061;2;2;1;Ciudad Vieja;1;1;40;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;45;20000;2;0;2;2;2;27558
2018033191;1;2;1;Ciudad Vieja;1;2;42;1;2;2;4;0;0;0;0;0;0;0;3;1;0;0;1;1;1;0;40;18000;2;0;2;2;2;26058
2018043844;1;2;1;Ciudad Vieja;1;1;49;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;1;6;0;55;0;1;30000;2;2;2;40375
2018000077;1;2;1;Ciudad Vieja;1;2;53;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;12000;2;0;2;2;2;14058
2018008584;1;2;1;Ciudad Vieja;1;2;56;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;17;12800;2;0;2;2;2;18471
2018024561;1;2;1;Ciudad Vieja;1;2;58;1;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;3;2800;2;0;2;2;2;6242
2018020171;3;2;3;Ciudad Vieja;3;1;13;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018030963;4;2;3;Ciudad Vieja;3;2;16;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018020171;2;2;3;Ciudad Vieja;3;1;17;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018030963;3;2;3;Ciudad Vieja;3;2;19;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;20;7880;2;0;2;2;2;7880
2018004748;4;2;3;Ciudad Vieja;3;2;26;1;2;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;6;0;15;0;1;3000;2;2;2;3000
2018051779;3;2;3;Ciudad Vieja;3;2;27;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;10;6000;2;0;2;2;2;6000
2018027403;1;2;3;Ciudad Vieja;3;1;28;1;2;2;3;0;0;0;0;0;0;0;1;1;0;0;1;1;4;0;98;0;1;30000;2;2;2;32021
2018027403;2;2;3;Ciudad Vieja;3;2;28;2;1;2;1;1;1;1;1;2;0;2;0;1;0;0;1;2;1;0;36;20000;2;0;2;2;2;22021
2018006796;1;2;3;Ciudad Vieja;3;2;31;2;1;2;4;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;44;45000;2;0;2;2;2;48904
2018020593;2;2;3;Ciudad Vieja;3;2;32;1;2;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;6;0;30;0;1;35000;2;2;2;37054
2018006796;2;2;3;Ciudad Vieja;3;1;35;2;2;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;6;0;50;0;1;40000;2;2;2;40000
2018053244;1;2;3;Ciudad Vieja;3;2;36;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;2;3;33;43000;2;0;2;2;2;45037
2018020171;1;2;3;Ciudad Vieja;3;2;37;1;2;2;1;1;2;2;0;2;0;1;5;1;0;0;1;1;1;0;35;10000;2;0;2;2;2;14237
2018051779;2;2;3;Ciudad Vieja;3;1;40;2;1;2;1;1;1;2;0;2;0;1;0;1;1;0;1;1;1;0;45;27000;2;0;2;2;2;31450
2018004748;3;2;3;Ciudad Vieja;3;1;43;1;2;2;1;1;1;2;0;2;0;3;0;1;0;0;2;1;1;0;40;50000;2;0;2;2;2;56114
2018007830;1;2;3;Ciudad Vieja;3;1;49;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;45;56000;0;0;2;2;2;70021
2018030963;2;2;3;Ciudad Vieja;3;2;50;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018033106;2;2;3;Ciudad Vieja;3;2;51;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;48;20000;2;0;2;2;2;22037
2018051779;1;2;3;Ciudad Vieja;3;2;51;2;1;2;1;1;1;2;0;2;0;2;1;1;0;0;1;1;1;0;40;40000;2;0;2;2;2;42070
2018030963;1;2;3;Ciudad Vieja;3;1;52;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;60;0;1;45000;2;2;2;45000
2018033106;1;2;3;Ciudad Vieja;3;1;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;48;42000;2;0;2;2;2;44037
2018041566;2;2;3;Ciudad Vieja;3;2;57;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;40;90000;1;3000;2;2;2;96287
2018004748;1;2;3;Ciudad Vieja;3;1;59;2;1;2;4;0;0;0;0;0;0;0;1;1;0;0;1;1;6;0;62;0;1;45000;2;2;2;47054
2018041566;1;2;3;Ciudad Vieja;3;1;61;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;49000
2018036159;1;2;3;Ciudad Vieja;3;1;64;2;1;2;4;0;0;0;0;0;0;0;5;1;2;0;1;1;2;3;40;36000;2;0;2;2;2;38054
2018036159;2;2;3;Ciudad Vieja;3;2;64;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;0;1;2;10;43000
2018004748;2;2;3;Ciudad Vieja;3;2;68;2;2;2;1;1;1;2;0;2;0;1;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018020593;1;2;3;Ciudad Vieja;3;2;71;1;2;2;3;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;2;0;1;2;10;88000
2018010606;1;2;3;Ciudad Vieja;3;2;72;1;2;2;3;0;0;0;0;0;0;0;5;1;0;1;2;2;0;0;0;0;2;0;1;1;10;32000
2018004724;1;2;3;Ciudad Vieja;3;2;73;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;35;0;0;0;1;2;2;11000
2018028427;1;2;4;Ciudad Vieja;3;1;29;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;25000;2;0;2;2;2;27238
2018030258;4;2;4;Ciudad Vieja;3;2;30;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;20;10000;2;0;2;2;2;15298
2018004647;1;2;4;Ciudad Vieja;3;2;37;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;40;26000;2;0;2;2;2;28238
2018029487;1;2;4;Ciudad Vieja;3;2;41;2;2;2;2;0;0;0;0;0;0;1;5;1;0;0;1;1;6;0;30;0;1;16000;2;2;2;16000
2018029487;2;2;4;Ciudad Vieja;3;1;52;2;2;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;25000;2;2;2;25000
2018030258;2;2;4;Ciudad Vieja;3;2;57;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;40;0;1;50000;2;2;2;54238
2018030258;1;2;4;Ciudad Vieja;3;1;58;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;7;0;40;0;2;0;2;2;2;0
2018030258;3;2;4;Ciudad Vieja;3;2;83;2;2;2;3;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;1;1;10;18000
2018030284;5;2;102;Ciudad Vieja;3;1;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018010842;2;2;102;Ciudad Vieja;3;1;20;1;2;2;4;0;0;0;0;0;0;0;0;1;2;0;1;2;0;0;0;0;2;0;2;2;4;0
2018030284;4;2;102;Ciudad Vieja;3;1;22;2;1;2;4;0;0;0;0;0;0;0;0;1;2;0;1;1;1;0;20;10000;2;0;2;2;2;12024
2018030284;3;2;102;Ciudad Vieja;3;1;24;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;20;0;1;10000;2;2;2;12024
2018033619;1;2;102;Ciudad Vieja;3;2;34;2;1;2;1;1;1;2;0;2;0;1;2;1;0;2;1;1;1;0;45;32600;2;0;2;2;2;37354
2018019773;1;2;102;Ciudad Vieja;3;1;44;1;2;2;1;1;1;2;0;2;0;1;1;1;0;0;1;1;4;0;40;0;1;30000;2;2;2;32021
2018019773;2;2;102;Ciudad Vieja;3;2;47;1;2;2;1;1;1;2;0;2;0;1;0;1;2;0;1;2;0;0;0;0;2;0;2;2;6;1400
2018030284;1;2;102;Ciudad Vieja;3;1;49;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;40;45000;2;0;2;2;2;47107
2018030284;2;2;102;Ciudad Vieja;3;2;49;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;4;30;40000;2;0;2;2;2;40000
2018027695;1;2;102;Ciudad Vieja;3;1;50;1;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;40;20000;2;0;2;2;2;22024
2018010842;1;2;102;Ciudad Vieja;3;1;58;2;1;2;1;1;2;2;0;2;0;2;2;1;1;0;1;2;0;0;0;0;2;0;2;2;4;0
2018054718;1;2;102;Ciudad Vieja;3;1;61;1;2;2;1;1;1;2;0;2;0;1;1;1;0;0;1;2;0;0;0;0;2;0;2;1;9;6000
2018024374;1;2;102;Ciudad Vieja;3;1;64;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;41000
2018001418;1;2;102;Ciudad Vieja;3;2;85;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;1;10;36000
2018047512;1;2;102;Ciudad Vieja;3;2;88;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;27000
2018029003;4;2;202;Ciudad Vieja;3;2;14;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018010735;4;2;202;Ciudad Vieja;3;2;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018010735;5;2;202;Ciudad Vieja;3;1;15;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018009168;4;2;202;Ciudad Vieja;3;2;16;1;2;2;4;0;0;0;0;0;0;0;0;1;2;0;1;2;0;0;0;0;2;0;2;2;7;0
2018016309;4;2;202;Ciudad Vieja;3;1;16;1;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;7;0
2018029003;3;2;202;Ciudad Vieja;3;2;18;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;31;8000;2;0;2;2;2;13178
2018002826;3;2;202;Ciudad Vieja;3;2;20;2;2;2;4;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;2;1;9;10000
2018001045;1;2;202;Ciudad Vieja;3;2;23;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;36;14000;2;0;2;2;2;16071
2018010735;3;2;202;Ciudad Vieja;3;2;25;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;1;0;40;15000;2;0;2;2;2;25042
2018020705;2;2;202;Ciudad Vieja;3;2;29;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;50;48000;0;0;0;0;2;50013
2018020705;1;2;202;Ciudad Vieja;3;2;33;2;1;2;1;1;2;1;2;2;0;2;2;1;0;0;1;1;2;3;48;40000;0;0;0;0;2;42013
2018009168;3;2;202;Ciudad Vieja;3;2;34;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;20000;2;0;2;2;2;32042
2018032394;1;2;202;Ciudad Vieja;3;1;36;2;1;2;1;1;1;1;1;2;0;3;1;1;1;0;1;1;1;0;48;23000;2;0;2;2;2;35571
2018032394;2;2;202;Ciudad Vieja;3;2;36;1;2;2;1;1;1;1;1;1;1;3;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018016309;3;2;202;Ciudad Vieja;3;1;38;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;48;15000;0;0;0;0;2;21491
2018029003;1;2;202;Ciudad Vieja;3;2;38;2;1;2;1;1;2;2;0;2;0;2;5;1;0;0;1;1;1;0;40;37000;2;0;2;2;2;65458
2018041875;1;2;202;Ciudad Vieja;3;2;39;2;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;2500;2;0;2;2;4;13028
2018016309;2;2;202;Ciudad Vieja;3;2;40;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;48;14000;0;0;0;0;2;21107
2018004627;1;2;202;Ciudad Vieja;3;2;42;2;1;2;4;0;0;0;0;0;0;0;5;1;0;1;1;1;2;1;36;32000;2;0;2;2;2;34071
2018021803;1;2;202;Ciudad Vieja;3;1;42;2;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;5;22999
2018009168;2;2;202;Ciudad Vieja;3;1;44;1;2;2;1;1;1;2;0;2;0;3;0;1;0;0;1;1;6;0;30;0;1;10000;2;2;2;10000
2018002487;1;2;202;Ciudad Vieja;3;1;45;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;50;70000;2;0;2;2;2;112582
2018002826;1;2;202;Ciudad Vieja;3;2;50;1;2;2;4;0;0;0;0;0;0;0;5;1;2;0;1;1;1;0;36;27000;2;0;2;2;2;41042
2018029003;2;2;202;Ciudad Vieja;3;1;50;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;35;25000;2;0;2;2;2;66158
2018002487;2;2;202;Ciudad Vieja;3;2;52;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;36;44000;2;0;2;2;2;72758
2018002826;2;2;202;Ciudad Vieja;3;2;53;1;2;2;1;1;1;2;0;2;0;1;0;1;0;0;1;2;1;0;36;0;2;0;2;2;2;16042
2018010735;2;2;202;Ciudad Vieja;3;1;53;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;2;3;55;77000;2;0;2;2;2;136959
2018022704;1;2;202;Ciudad Vieja;3;1;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;1;1;0;48;30000;2;0;2;2;2;47958
2018022704;2;2;202;Ciudad Vieja;3;2;53;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;44;18000;2;0;2;2;2;28458
2018010735;1;2;202;Ciudad Vieja;3;2;55;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;1;2;3;40;74000;2;0;2;2;2;107292
2018029549;2;2;202;Ciudad Vieja;3;2;62;2;1;2;2;0;0;0;0;0;0;1;0;1;2;0;1;1;1;0;44;14000;2;0;2;2;2;23042
2018029549;1;2;202;Ciudad Vieja;3;1;63;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;62000;2;0;1;2;2;110042
2018009168;1;2;202;Ciudad Vieja;3;2;67;1;2;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;15000
2018016309;1;2;202;Ciudad Vieja;3;2;67;1;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;0;0;0;0;6;0
2018052301;1;2;202;Ciudad Vieja;3;1;70;1;2;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;20000
2018052158;1;2;202;Ciudad Vieja;3;1;79;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018044398;1;2;202;Ciudad Vieja;3;1;90;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;1;10;38000
2018000928;3;3;3;Ciudad Vieja;3;1;13;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018052160;2;3;3;Ciudad Vieja;3;2;20;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018029919;2;3;3;Ciudad Vieja;3;1;21;2;1;2;1;1;1;2;0;2;0;3;0;1;1;0;1;1;1;0;40;30000;2;0;2;2;2;32037
2018052160;1;3;3;Ciudad Vieja;3;1;21;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018022007;1;3;3;Ciudad Vieja;3;1;24;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;20;20700;2;0;2;2;2;22737
2018000928;2;3;3;Ciudad Vieja;3;2;34;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;24021
2018000928;1;3;3;Ciudad Vieja;3;1;40;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;49;17000;2;0;2;2;2;19021
2018029919;1;3;3;Ciudad Vieja;3;2;51;1;2;2;1;1;1;2;0;2;0;3;1;1;1;0;1;2;0;0;0;0;2;0;2;2;8;0
2018050923;1;3;3;Ciudad Vieja;3;2;54;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018000928;5;3;3;Ciudad Vieja;3;2;60;2;2;2;4;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;0;2;2;10;0
2018029083;1;3;3;Ciudad Vieja;3;2;76;2;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;78372
